problem_name,agent_id,user_id,seconds
Understanding Pointers - First_Char,zimmerman,577,478
Array-based Vector - Rule of Three,zimmerman,715,2555
Array-based Vector - Rule of Three,zimmerman,205,150
Sorted List,zimmerman,693,2533
Understanding Pointers - First_Char,baseline,292,503
Circular Linked List,chi,173,3464
Sorted List,chi,312,1227
Circular Linked List,baseline,610,2616
Averager,baseline,310,140
Understanding Pointers - First_Char,baseline,786,409
Understanding Pointers - First_Char,baseline,681,510
Understanding Pointers - First_Char,chi,50,517
Circular Linked List,zimmerman,115,2105
Understanding Pointers - First_Char,zimmerman,383,270
Circular Linked List,zimmerman,62,5453
Array-based Vector - Rule of Three,chi,362,60
Understanding Pointers - First_Char,zimmerman,205,572
Understanding Pointers - First_Char,chi,463,549
Array-based Vector - Rule of Three,baseline,233,2606
Array-based Vector - Rule of Three,zimmerman,744,2193
Array-based Vector - Rule of Three,baseline,786,844
Understanding Pointers - First_Char,baseline,144,369
Array-based Vector - Rule of Three,chi,634,2276
Sorted List,baseline,12,1407
Circular Linked List,zimmerman,11,2435
Understanding Pointers - First_Char,zimmerman,809,89
Understanding Pointers - First_Char,chi,362,177
Array-based Vector - Rule of Three,chi,463,960
Set Product,zimmerman,46,923
Array-based Vector - Rule of Three,baseline,144,642
Understanding Pointers - First_Char,baseline,465,540
Array-based Vector - Rule of Three,zimmerman,383,2653
Circular Linked List,baseline,567,2393
Sorted List,chi,203,720
Array-based Vector - Rule of Three,chi,648,1758
Understanding Pointers - First_Char,chi,587,806
Array-based Vector - Rule of Three,chi,239,2208
Understanding Pointers - First_Char,chi,460,263
Dynamic Queue,zimmerman,11,4507
Array-based Vector - Rule of Three,baseline,465,859
Array-based Vector - Rule of Three,chi,50,2133
Set Product,baseline,521,6729
Array-based Vector - Rule of Three,chi,587,1766
Circular Linked List,zimmerman,215,2432
Array-based Vector - Rule of Three,zimmerman,577,1230
Understanding Pointers - First_Char,zimmerman,667,353
Circular Linked List,zimmerman,56,7810
Binary Tree Depth,chi,608,1490
Understanding Pointers - First_Char,chi,239,506
Array-based Vector - Rule of Three,baseline,299,1075
Sorted List,chi,178,2126
Sorted List,zimmerman,291,3250
Array-based Vector - Rule of Three,baseline,292,1603
Circular Linked List,zimmerman,481,2254
Dynamic Queue,chi,310,393
Array-based Vector - Rule of Three,zimmerman,807,367
Circular Linked List,baseline,119,2152
Understanding Pointers - First_Char,baseline,725,469
Array-based Vector - Rule of Three,baseline,120,818
Sorted List,chi,147,2195
Array-based Vector - Rule of Three,zimmerman,618,1122
Circular Linked List,zimmerman,397,337
Complex Numbers,baseline,521,964
Understanding Pointers - First_Char,baseline,120,29
Circular Linked List,baseline,315,6556
Array-based Vector - Rule of Three,zimmerman,59,1146
Circular Linked List,zimmerman,190,3988
Circular Linked List,chi,518,5748
Array-based Vector - Rule of Three,chi,808,1169
Array-based Vector - Rule of Three,zimmerman,17,649
Array-based Vector - Rule of Three,zimmerman,515,538
Sorted List,baseline,610,1140
Understanding Pointers - First_Char,zimmerman,17,264
Sorted List,chi,19,1152
Circular Linked List,baseline,166,2176
Array-based Vector - Rule of Three,baseline,479,2560
Circular Linked List,chi,672,3712
Array-based Vector - Rule of Three,baseline,725,2703
Sorted List,zimmerman,656,670
Sorted List,zimmerman,62,3690
Circular Linked List,baseline,82,7227
Circular Linked List,chi,688,1870
Array-based Vector - Rule of Three,zimmerman,173,3180
Sorted List,chi,51,4412
Set Product,baseline,103,446
Set Product,zimmerman,718,1769
Circular Linked List,baseline,179,2217
Understanding Pointers - First_Char,baseline,479,640
Understanding Pointers - First_Char,chi,808,363
Sorted List,zimmerman,190,4412
Binary Tree Depth,baseline,446,514
Sorted List,chi,688,1101
Array-based Vector - Rule of Three,zimmerman,143,3923
Array-based Vector - Rule of Three,baseline,644,4638
Array-based Vector - Rule of Three,baseline,793,1363
Circular Linked List,chi,54,6235
Sorted List,zimmerman,588,2506
Sorted List,chi,402,1303
Understanding Pointers - First_Char,zimmerman,744,446
Binary Tree Depth,chi,310,690
Circular Linked List,zimmerman,350,3788
Understanding Pointers - First_Char,baseline,14,213
Array-based Vector - Rule of Three,baseline,14,750
Sorted List,chi,661,1875
Array-based Vector - Rule of Three,zimmerman,667,2324
Understanding Pointers - First_Char,baseline,429,138
Binary Tree Depth,chi,112,1889
Circular Linked List,baseline,221,1510
Understanding Pointers - First_Char,baseline,129,605
Array-based Vector - Rule of Three,baseline,456,1085
Sorted List,chi,649,1802
Circular Linked List,chi,506,1575
Array-based Vector - Rule of Three,baseline,629,420
Sorted List,chi,730,1578
Array-based Vector - Rule of Three,zimmerman,442,1573
Array-based Vector - Rule of Three,baseline,129,1380
Sorted List,chi,22,383
Array-based Vector - Rule of Three,baseline,202,1708
Sorted List,zimmerman,215,1561
Understanding Pointers - First_Char,baseline,629,530
Array-based Vector - Rule of Three,baseline,429,1078
Sorted List,baseline,695,306
Sorted List,zimmerman,56,3777
Array-based Vector - Rule of Three,baseline,560,2050
Circular Linked List,zimmerman,570,98
Understanding Pointers - First_Char,zimmerman,561,450
Array-based Vector - Rule of Three,zimmerman,243,2068
Understanding Pointers - First_Char,baseline,560,507
Sorted List,baseline,751,2184
Sorted List,baseline,82,2287
Circular Linked List,baseline,738,1276
Array-based Vector - Rule of Three,baseline,215,255
Sorted List,baseline,738,845
Circular Linked List,baseline,710,4821
Array-based Vector - Rule of Three,zimmerman,348,1558
Sorted List,baseline,382,340
Circular Linked List,chi,60,2310
Array-based Vector - Rule of Three,baseline,530,1019
Understanding Pointers - First_Char,chi,393,223
Binary Tree Depth,chi,268,729
Sorted List,baseline,249,3599
Sorted List,chi,60,1296
Binary Tree Depth,chi,103,2398
Sorted List,zimmerman,540,748
Averager,zimmerman,195,890
Array-based Vector - Rule of Three,baseline,305,296
Understanding Pointers - First_Char,baseline,456,392
Dynamic Queue,baseline,221,2217
Sorted List,baseline,221,934
Understanding Pointers - First_Char,chi,188,1022
Sorted List,zimmerman,481,1828
Sorted List,chi,16,180
Circular Linked List,chi,310,5046
Understanding Pointers - First_Char,zimmerman,442,420
Array-based Vector - Rule of Three,chi,393,965
Array-based Vector - Rule of Three,zimmerman,561,1393
Sorted List,chi,118,2379
Understanding Pointers - First_Char,zimmerman,86,611
Circular Linked List,baseline,409,2106
Array-based Vector - Rule of Three,baseline,611,426
Circular Linked List,chi,103,82
Array-based Vector - Rule of Three,chi,771,1403
Circular Linked List,zimmerman,748,5220
Circular Linked List,baseline,39,3293
Circular Linked List,zimmerman,417,6935
Sorted List,chi,310,2567
Understanding Pointers - First_Char,zimmerman,243,529
Array-based Vector - Rule of Three,baseline,755,1200
Array-based Vector - Rule of Three,chi,539,1780
Array-based Vector - Rule of Three,zimmerman,489,1177
Understanding Pointers - First_Char,chi,63,1289
Understanding Pointers - First_Char,chi,800,480
Understanding Pointers - First_Char,baseline,270,436
Understanding Pointers - First_Char,baseline,538,294
Sorted List,baseline,167,150
Understanding Pointers - First_Char,chi,777,350
Understanding Pointers - First_Char,chi,696,1679
Understanding Pointers - First_Char,baseline,364,257
Array-based Vector - Rule of Three,chi,188,384
Array-based Vector - Rule of Three,baseline,538,1815
Sorted List,baseline,166,2318
Array-based Vector - Rule of Three,chi,63,1948
Array-based Vector - Rule of Three,zimmerman,187,1110
Array-based Vector - Rule of Three,zimmerman,95,2371
Binary Tree Depth,baseline,167,539
Dynamic Queue,chi,510,212
Array-based Vector - Rule of Three,baseline,681,1273
Circular Linked List,zimmerman,369,1244
Array-based Vector - Rule of Three,baseline,284,1583
Understanding Pointers - First_Char,chi,467,748
Array-based Vector - Rule of Three,baseline,368,479
Understanding Pointers - First_Char,baseline,368,430
Circular Linked List,baseline,167,1596
Understanding Pointers - First_Char,zimmerman,580,310
Understanding Pointers - First_Char,zimmerman,95,299
Understanding Pointers - First_Char,chi,317,512
Dynamic Queue,baseline,167,2385
Array-based Vector - Rule of Three,chi,41,979
Understanding Pointers - First_Char,zimmerman,187,737
Understanding Pointers - First_Char,zimmerman,77,921
Understanding Pointers - First_Char,zimmerman,396,682
Array-based Vector - Rule of Three,chi,317,1478
Understanding Pointers - First_Char,zimmerman,116,690
Understanding Pointers - First_Char,chi,355,769
Dynamic Queue,chi,780,3404
Array-based Vector - Rule of Three,baseline,391,328
Array-based Vector - Rule of Three,chi,696,2304
Array-based Vector - Rule of Three,baseline,240,8560
Array-based Vector - Rule of Three,chi,185,2989
Array-based Vector - Rule of Three,zimmerman,396,2759
Circular Linked List,chi,780,69
Understanding Pointers - First_Char,baseline,391,476
Sorted List,chi,450,2237
Circular Linked List,baseline,354,4564
Array-based Vector - Rule of Three,baseline,364,1406
Sorted List,baseline,710,2937
Array-based Vector - Rule of Three,baseline,66,3535
Complex Numbers,baseline,597,122
Array-based Vector - Rule of Three,zimmerman,77,2907
Circular Linked List,chi,55,3254
Understanding Pointers - First_Char,zimmerman,411,510
Sorted List,baseline,531,2641
Understanding Pointers - First_Char,baseline,24,230
Array-based Vector - Rule of Three,zimmerman,422,1773
Understanding Pointers - First_Char,zimmerman,422,794
Circular Linked List,baseline,531,3556
Circular Linked List,baseline,687,1553
Array-based Vector - Rule of Three,chi,522,930
Circular Linked List,chi,104,3263
Array-based Vector - Rule of Three,zimmerman,769,1646
Array-based Vector - Rule of Three,chi,777,1648
Array-based Vector - Rule of Three,zimmerman,433,3513
Array-based Vector - Rule of Three,zimmerman,411,1146
Array-based Vector - Rule of Three,zimmerman,580,3616
Array-based Vector - Rule of Three,baseline,630,1911
Understanding Pointers - First_Char,baseline,379,435
Array-based Vector - Rule of Three,baseline,500,771
Sorted List,chi,222,2376
Understanding Pointers - First_Char,zimmerman,402,79
Sorted List,baseline,771,1806
Sorted List,baseline,277,79
Circular Linked List,chi,222,5004
Circular Linked List,baseline,420,2332
Array-based Vector - Rule of Three,baseline,379,959
Understanding Pointers - First_Char,baseline,35,630
Circular Linked List,baseline,378,3671
Understanding Pointers - First_Char,chi,771,602
Array-based Vector - Rule of Three,chi,652,70
Sorted List,baseline,179,1587
Array-based Vector - Rule of Three,zimmerman,613,1902
Array-based Vector - Rule of Three,baseline,270,1099
Circular Linked List,baseline,163,1602
Understanding Pointers - First_Char,zimmerman,385,330
Array-based Vector - Rule of Three,chi,276,2567
Circular Linked List,chi,231,3727
Sorted List,baseline,354,938
Sorted List,baseline,687,2042
Array-based Vector - Rule of Three,chi,547,951
Circular Linked List,baseline,373,1892
Array-based Vector - Rule of Three,baseline,24,1338
Array-based Vector - Rule of Three,baseline,35,2359
Sorted List,chi,462,956
Sorted List,baseline,163,1078
Circular Linked List,zimmerman,778,3502
Sorted List,baseline,39,3227
Circular Linked List,baseline,472,6525
Circular Linked List,baseline,801,4095
Sorted List,chi,79,1853
Circular Linked List,zimmerman,403,1141
Sorted List,chi,65,1012
Array-based Vector - Rule of Three,chi,460,2214
Array-based Vector - Rule of Three,baseline,94,3822
Array-based Vector - Rule of Three,zimmerman,175,390
Averager,zimmerman,675,1048
Sorted List,chi,548,3203
Understanding Pointers - First_Char,baseline,797,226
Sorted List,baseline,373,1560
Array-based Vector - Rule of Three,zimmerman,551,1233
Binary Tree Depth,chi,510,83
Sorted List,baseline,420,1476
Circular Linked List,baseline,523,2385
Sorted List,chi,101,2212
Circular Linked List,baseline,283,6096
Understanding Pointers - First_Char,baseline,94,1055
Understanding Pointers - First_Char,baseline,267,60
Complex Numbers,baseline,672,547
Circular Linked List,chi,484,3302
Understanding Pointers - First_Char,chi,276,927
Set Product,zimmerman,200,3077
Array-based Vector - Rule of Three,chi,690,1055
Sorted List,chi,231,1766
Sorted List,zimmerman,115,388
Circular Linked List,zimmerman,368,2456
Understanding Pointers - First_Char,zimmerman,551,598
Array-based Vector - Rule of Three,baseline,137,2000
Sorted List,baseline,801,2233
Circular Linked List,chi,122,320
Array-based Vector - Rule of Three,zimmerman,8,2016
Complex Numbers,zimmerman,675,2800
Array-based Vector - Rule of Three,baseline,797,864
Binary Tree Depth,zimmerman,155,1702
Understanding Pointers - First_Char,chi,690,626
Array-based Vector - Rule of Three,chi,800,840
Array-based Vector - Rule of Three,zimmerman,606,1097
Circular Linked List,zimmerman,461,2841
Circular Linked List,baseline,499,1313
Circular Linked List,baseline,298,5610
Circular Linked List,zimmerman,183,2670
Sorted List,chi,518,587
Circular Linked List,chi,109,3037
Circular Linked List,chi,713,4901
Circular Linked List,baseline,480,2007
Sorted List,baseline,493,840
Circular Linked List,chi,230,1843
Sorted List,chi,713,2823
Sorted List,baseline,480,636
Sorted List,baseline,785,1322
Sorted List,chi,109,2361
Understanding Pointers - First_Char,zimmerman,335,456
Polymorphic Functions,chi,729,866
Array-based Vector - Rule of Three,chi,355,3099
Array-based Vector - Rule of Three,chi,654,90
Array-based Vector - Rule of Three,baseline,553,87
Array-based Vector - Rule of Three,zimmerman,658,1869
Sorted List,zimmerman,720,73
Polymorphic Functions,zimmerman,591,639
Polymorphic Functions,chi,806,1066
Array-based Vector - Rule of Three,zimmerman,335,433
House Painting,baseline,571,60
Circular Linked List,baseline,78,3540
Array-based Vector - Rule of Three,zimmerman,576,3096
Polymorphic Functions,chi,162,450
Understanding Pointers - First_Char,chi,654,253
Sorted List,zimmerman,600,540
House Painting,chi,806,124
Sorted List,zimmerman,566,292
Sorted List,zimmerman,417,2770
Sorted List,chi,647,2047
Array-based Vector - Rule of Three,chi,31,804
Circular Linked List,chi,49,3942
Circular Linked List,zimmerman,566,317
Circular Linked List,chi,178,692
Circular Linked List,baseline,657,388
Circular Linked List,chi,251,291
Sorted List,baseline,502,2828
Sorted List,baseline,308,113
Circular Linked List,chi,647,2782
House Painting,chi,162,954
Understanding Pointers - First_Char,chi,599,477
Array-based Vector - Rule of Three,chi,739,174
Understanding Pointers - First_Char,zimmerman,576,1884
Array-based Vector - Rule of Three,zimmerman,682,265
Circular Linked List,zimmerman,600,3631
Sorted List,baseline,78,610
Circular Linked List,zimmerman,413,1063
Circular Linked List,baseline,320,1068
Understanding Pointers - First_Char,chi,739,815
Polymorphic Functions,zimmerman,398,2096
House Painting,zimmerman,398,1966
Understanding Pointers - First_Char,chi,262,492
Sorted List,baseline,298,3324
Circular Linked List,zimmerman,47,6176
Array-based Vector - Rule of Three,baseline,370,86
Array-based Vector - Rule of Three,baseline,592,2838
Understanding Pointers - First_Char,zimmerman,340,899
Array-based Vector - Rule of Three,chi,262,248
Array-based Vector - Rule of Three,zimmerman,340,1230
Understanding Pointers - First_Char,zimmerman,694,124
Understanding Pointers - First_Char,chi,432,150
Sorted List,chi,260,90
Circular Linked List,baseline,282,157
Sorted List,zimmerman,397,1202
Understanding Pointers - First_Char,zimmerman,52,570
Understanding Pointers - First_Char,chi,459,1498
Sorted List,baseline,499,446
All permutations,chi,520,2884
Sorted List,chi,123,150
Sorted List,zimmerman,728,569
House Painting,zimmerman,430,2746
House Painting,zimmerman,59,1276
Array-based Vector - Rule of Three,chi,432,30
Circular Linked List,chi,390,1082
Understanding Pointers - First_Char,chi,578,506
Sorted List,chi,672,629
Polymorphic Functions,zimmerman,430,1368
Understanding Pointers - First_Char,zimmerman,203,828
Sorted List,chi,230,678
Sorted List,chi,55,4310
Sorted List,chi,390,268
Circular Linked List,baseline,246,90
Sorted List,zimmerman,778,875
Understanding Pointers - First_Char,chi,418,1395
Array-based Vector - Rule of Three,chi,599,1386
Array-based Vector - Rule of Three,chi,578,1630
Understanding Pointers - First_Char,chi,542,1109
Understanding Pointers - First_Char,baseline,388,648
Array-based Vector - Rule of Three,baseline,275,184
Polymorphic Functions,zimmerman,64,283
Array-based Vector - Rule of Three,chi,542,2377
Sorted List,chi,659,2238
House Painting,zimmerman,577,1558
Sorted List,chi,795,564
Sorted List,chi,309,218
Sorted List,chi,131,1066
Polymorphic Functions,zimmerman,17,87
Array-based Vector - Rule of Three,chi,418,2143
House Painting,baseline,755,957
Set Product,chi,520,4632
Array-based Vector - Rule of Three,zimmerman,52,1992
Understanding Pointers - First_Char,zimmerman,707,1450
Understanding Pointers - First_Char,zimmerman,649,240
House Painting,baseline,292,1315
Polymorphic Functions,baseline,755,915
Array-based Vector - Rule of Three,zimmerman,7,1857
Polymorphic Functions,baseline,292,737
Array-based Vector - Rule of Three,chi,467,1439
Averager,baseline,521,900
House Painting,zimmerman,271,899
Polymorphic Functions,chi,126,511
House Painting,zimmerman,77,2020
Polymorphic Functions,zimmerman,143,780
Dynamic Queue,zimmerman,805,3806
House Painting,chi,126,1207
Polymorphic Functions,baseline,108,360
Array-based Vector - Rule of Three,zimmerman,548,3023
House Painting,baseline,24,90
Understanding Pointers - First_Char,chi,82,899
Polymorphic Functions,zimmerman,77,917
Array-based Vector - Rule of Three,zimmerman,234,387
Array-based Vector - Rule of Three,chi,82,3222
Polymorphic Functions,chi,670,71
Dynamic Queue,chi,521,7161
Polymorphic Functions,baseline,629,64
Binary Tree Depth,chi,400,870
Polymorphic Functions,zimmerman,359,295
House Painting,baseline,669,1195
Polymorphic Functions,baseline,367,280
Polymorphic Functions,zimmerman,271,744
Sorted List,chi,400,1201
Circular Linked List,chi,400,3081
Understanding Pointers - First_Char,baseline,172,55
Understanding Pointers - First_Char,zimmerman,234,177
House Painting,baseline,108,690
Polymorphic Functions,baseline,304,800
House Painting,zimmerman,302,180
Array-based Vector - Rule of Three,baseline,172,177
Polymorphic Functions,zimmerman,561,420
Array-based Vector - Rule of Three,zimmerman,400,68
Understanding Pointers - First_Char,zimmerman,400,775
Polymorphic Functions,zimmerman,618,1052
Polymorphic Functions,chi,686,502
Array-based Vector - Rule of Three,zimmerman,86,2334
House Painting,baseline,644,1219
Array-based Vector - Rule of Three,zimmerman,781,653
House Painting,baseline,367,1179
House Painting,zimmerman,143,1557
House Painting,zimmerman,442,65
Dynamic Queue,chi,400,2650
Polymorphic Functions,zimmerman,667,360
House Painting,zimmerman,667,30
Polymorphic Functions,zimmerman,442,755
Sorted List,zimmerman,389,2529
Understanding Pointers - First_Char,chi,437,2760
House Painting,baseline,753,1270
Polymorphic Functions,baseline,24,1040
House Painting,zimmerman,618,1306
Understanding Pointers - First_Char,baseline,62,720
Binary Tree Depth,chi,521,2848
Array-based Vector - Rule of Three,baseline,62,2664
All permutations,zimmerman,718,296
Polymorphic Functions,baseline,62,150
Complex Numbers,chi,520,3304
Understanding Pointers - First_Char,zimmerman,310,1410
Array-based Vector - Rule of Three,zimmerman,256,183
Array-based Vector - Rule of Three,zimmerman,22,899
Understanding Pointers - First_Char,zimmerman,256,143
Array-based Vector - Rule of Three,zimmerman,475,1020
House Painting,baseline,456,1410
Understanding Pointers - First_Char,zimmerman,475,120
Sorted List,zimmerman,471,2117
Binary Tree Depth,zimmerman,520,2061
All permutations,zimmerman,437,1390
Averager,zimmerman,718,1021
Array-based Vector - Rule of Three,baseline,471,2431
Dynamic Queue,zimmerman,520,4680
Averager,chi,520,787
Polymorphic Functions,chi,355,360
Array-based Vector - Rule of Three,zimmerman,310,2348
Circular Linked List,chi,521,4230
House Painting,chi,355,2244
Binary Tree Depth,baseline,25,217
Array-based Vector - Rule of Three,baseline,255,1020
Array-based Vector - Rule of Three,baseline,754,313
Sorted List,baseline,615,417
Dynamic Queue,baseline,767,13030
House Painting,zimmerman,383,720
Understanding Pointers - First_Char,baseline,255,60
House Painting,baseline,233,30
Circular Linked List,zimmerman,471,1707
Polymorphic Functions,baseline,456,667
Sorted List,zimmerman,520,4388
Circular Linked List,chi,142,711
Understanding Pointers - First_Char,chi,373,277
Understanding Pointers - First_Char,baseline,734,455
Circular Linked List,chi,735,6407
Understanding Pointers - First_Char,chi,23,640
Understanding Pointers - First_Char,chi,480,482
Array-based Vector - Rule of Three,zimmerman,402,117
Polymorphic Functions,baseline,681,501
Array-based Vector - Rule of Three,baseline,389,414
Understanding Pointers - First_Char,baseline,389,352
Understanding Pointers - First_Char,baseline,471,180
Complex Numbers,baseline,102,145
All permutations,zimmerman,200,1894
Understanding Pointers - First_Char,zimmerman,450,658
House Painting,baseline,201,490
Understanding Pointers - First_Char,zimmerman,688,699
Binary Tree Depth,baseline,718,615
Dynamic Queue,baseline,718,1271
Circular Linked List,zimmerman,155,3171
Array-based Vector - Rule of Three,baseline,734,908
Sorted List,chi,54,3427
Array-based Vector - Rule of Three,baseline,656,2111
Array-based Vector - Rule of Three,zimmerman,450,1692
House Painting,baseline,681,542
Polymorphic Functions,baseline,669,29
Array-based Vector - Rule of Three,zimmerman,363,942
Understanding Pointers - First_Char,zimmerman,54,990
Array-based Vector - Rule of Three,chi,710,2960
Understanding Pointers - First_Char,chi,710,958
Array-based Vector - Rule of Three,zimmerman,659,2507
Understanding Pointers - First_Char,baseline,56,1162
Array-based Vector - Rule of Three,zimmerman,54,2179
Understanding Pointers - First_Char,zimmerman,390,120
Array-based Vector - Rule of Three,baseline,11,145
Understanding Pointers - First_Char,chi,531,536
Circular Linked List,baseline,446,29
Understanding Pointers - First_Char,baseline,417,1051
House Painting,zimmerman,680,107
Understanding Pointers - First_Char,zimmerman,309,967
Sorted List,chi,735,3282
Understanding Pointers - First_Char,zimmerman,680,577
Array-based Vector - Rule of Three,chi,531,2335
Array-based Vector - Rule of Three,zimmerman,518,3439
Binary Tree Depth,chi,102,480
House Painting,zimmerman,659,1761
Polymorphic Functions,baseline,284,540
Polymorphic Functions,zimmerman,22,1021
Circular Linked List,baseline,718,1447
Array-based Vector - Rule of Three,zimmerman,688,244
Array-based Vector - Rule of Three,zimmerman,390,180
Understanding Pointers - First_Char,zimmerman,659,148
Polymorphic Functions,zimmerman,659,495
Understanding Pointers - First_Char,chi,249,979
Array-based Vector - Rule of Three,zimmerman,309,697
Circular Linked List,chi,102,360
Averager,zimmerman,767,2507
Circular Linked List,zimmerman,724,201
Sorted List,baseline,718,461
Understanding Pointers - First_Char,chi,601,949
Array-based Vector - Rule of Three,zimmerman,735,3330
Understanding Pointers - First_Char,zimmerman,123,60
Array-based Vector - Rule of Three,baseline,401,59
Understanding Pointers - First_Char,zimmerman,518,570
Polymorphic Functions,zimmerman,680,602
Array-based Vector - Rule of Three,zimmerman,680,1476
Binary Tree Depth,baseline,437,457
Array-based Vector - Rule of Three,baseline,56,714
Array-based Vector - Rule of Three,zimmerman,123,150
Polymorphic Functions,zimmerman,123,30
House Painting,zimmerman,123,143
Understanding Pointers - First_Char,chi,420,261
Understanding Pointers - First_Char,chi,586,1181
Array-based Vector - Rule of Three,chi,249,2412
Understanding Pointers - First_Char,baseline,397,180
Array-based Vector - Rule of Three,baseline,397,49
Polymorphic Functions,chi,798,473
Circular Linked List,chi,608,3908
Array-based Vector - Rule of Three,chi,39,4506
House Painting,baseline,566,88
House Painting,baseline,445,1333
Array-based Vector - Rule of Three,baseline,600,855
Polymorphic Functions,zimmerman,54,769
Understanding Pointers - First_Char,zimmerman,795,1175
Understanding Pointers - First_Char,chi,472,2005
House Painting,chi,798,311
Array-based Vector - Rule of Three,zimmerman,795,1323
House Painting,baseline,284,1148
Set Product,zimmerman,767,15941
Polymorphic Functions,chi,472,712
Polymorphic Functions,zimmerman,328,843
Sorted List,baseline,315,4889
Sorted List,zimmerman,90,1088
Polymorphic Functions,chi,352,711
Polymorphic Functions,baseline,520,1271
House Painting,chi,221,1698
Array-based Vector - Rule of Three,baseline,520,3399
Circular Linked List,zimmerman,90,2588
Array-based Vector - Rule of Three,chi,420,1162
Understanding Pointers - First_Char,baseline,520,548
Polymorphic Functions,baseline,445,209
Averager,baseline,482,81
Array-based Vector - Rule of Three,baseline,183,74
Polymorphic Functions,chi,221,903
Array-based Vector - Rule of Three,chi,221,296
Array-based Vector - Rule of Three,chi,472,6382
House Painting,baseline,520,1889
All permutations,zimmerman,767,8060
Sorted List,zimmerman,183,180
Understanding Pointers - First_Char,chi,221,212
Sorted List,zimmerman,155,4208
Binary Tree Depth,zimmerman,183,210
Sorted List,baseline,767,5363
Understanding Pointers - First_Char,baseline,90,1091
Understanding Pointers - First_Char,zimmerman,101,254
Array-based Vector - Rule of Three,zimmerman,730,646
Understanding Pointers - First_Char,chi,39,3986
Set Product,zimmerman,3,203
Array-based Vector - Rule of Three,baseline,90,2250
House Painting,zimmerman,450,1207
Understanding Pointers - First_Char,chi,315,780
Polymorphic Functions,zimmerman,450,870
Set Product,baseline,715,5672
Complex Numbers,baseline,487,825
Array-based Vector - Rule of Three,chi,315,2572
Sorted List,chi,608,387
Understanding Pointers - First_Char,zimmerman,691,220
Polymorphic Functions,zimmerman,290,520
Array-based Vector - Rule of Three,baseline,388,1769
House Painting,zimmerman,290,29
Polymorphic Functions,chi,258,534
House Painting,baseline,90,1607
Circular Linked List,baseline,225,2236
Array-based Vector - Rule of Three,chi,12,2201
Dynamic Queue,baseline,352,3585
Averager,baseline,231,946
Polymorphic Functions,chi,176,447
Sorted List,zimmerman,47,295
Polymorphic Functions,baseline,397,630
House Painting,chi,176,1624
House Painting,baseline,81,2128
Understanding Pointers - First_Char,chi,12,676
House Painting,baseline,481,1751
House Painting,baseline,304,1215
Polymorphic Functions,baseline,566,29
Array-based Vector - Rule of Three,baseline,190,1806
Array-based Vector - Rule of Three,baseline,481,2421
Array-based Vector - Rule of Three,chi,258,1325
Polymorphic Functions,baseline,388,179
Understanding Pointers - First_Char,baseline,481,818
Understanding Pointers - First_Char,chi,258,534
House Painting,chi,258,1038
Understanding Pointers - First_Char,baseline,190,600
Polymorphic Functions,zimmerman,691,1012
Set Product,baseline,594,2026
Polymorphic Functions,chi,218,29
Array-based Vector - Rule of Three,zimmerman,691,1336
Understanding Pointers - First_Char,zimmerman,510,218
All permutations,chi,560,3134
House Painting,zimmerman,691,1001
Dynamic Queue,chi,487,824
Binary Tree Depth,baseline,352,421
House Painting,baseline,397,1669
Understanding Pointers - First_Char,chi,352,53
Polymorphic Functions,baseline,90,1536
Binary Tree Depth,zimmerman,254,2511
Array-based Vector - Rule of Three,chi,352,705
Set Product,zimmerman,12,477
Polymorphic Functions,baseline,481,1505
Polymorphic Functions,chi,420,251
Complex Numbers,zimmerman,640,5067
Complex Numbers,zimmerman,293,3060
Set Product,chi,560,4114
Circular Linked List,chi,510,1242
Averager,zimmerman,293,671
Averager,baseline,597,106
Sorted List,chi,510,230
Set Product,chi,644,9360
Dynamic Queue,chi,597,5471
Array-based Vector - Rule of Three,zimmerman,510,418
Sorted List,zimmerman,748,2582
Circular Linked List,zimmerman,631,203
Understanding Pointers - First_Char,zimmerman,109,300
House Painting,baseline,388,30
Dynamic Queue,baseline,184,106
Array-based Vector - Rule of Three,baseline,159,933
Array-based Vector - Rule of Three,baseline,47,3037
House Painting,zimmerman,109,774
House Painting,baseline,565,1166
Averager,zimmerman,200,800
Array-based Vector - Rule of Three,chi,225,4131
Sorted List,baseline,225,2436
Polymorphic Functions,baseline,565,389
Binary Tree Depth,zimmerman,775,2652
Sorted List,zimmerman,254,2258
Array-based Vector - Rule of Three,zimmerman,109,1299
Set Product,zimmerman,296,3987
Array-based Vector - Rule of Three,baseline,748,362
Dynamic Queue,baseline,39,6249
Averager,chi,775,138
Polymorphic Functions,baseline,199,473
Understanding Pointers - First_Char,baseline,748,780
Understanding Pointers - First_Char,chi,225,344
Complex Numbers,zimmerman,200,2753
Polymorphic Functions,baseline,47,238
Understanding Pointers - First_Char,baseline,254,710
Complex Numbers,chi,494,4906
Understanding Pointers - First_Char,zimmerman,231,599
All permutations,zimmerman,495,90
House Painting,chi,420,1472
Complex Numbers,baseline,543,5003
Array-based Vector - Rule of Three,baseline,254,2072
Binary Tree Depth,zimmerman,47,1117
Polymorphic Functions,baseline,417,617
Array-based Vector - Rule of Three,zimmerman,231,2770
Set Product,zimmerman,657,524
Array-based Vector - Rule of Three,zimmerman,597,2645
Set Product,baseline,84,2864
Sorted List,baseline,726,1295
Binary Tree Depth,baseline,640,1753
Set Product,chi,299,3766
